"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
2000000123,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49943,14,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,14,NA
2000000128,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,50096,9.99,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,9.99,NA
2000000133,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,50096,9.79,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,9.79,NA
2000000148,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000011255,15.1,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,15.1,NA
2000000153,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,51206,8.42,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,8.42,NA
2000000158,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,51206,8.99,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,8.99,NA
2000000163,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49953,13.7,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,13.7,NA
2000000168,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000008746,18.3,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,18.3,NA
2000000173,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000008746,18.5,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,18.5,NA
2000000188,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49953,13.2,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,13.2,NA
2000000203,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49953,13.4,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,13.4,NA
2000000213,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000002818,9.56,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,9.56,NA
2000000218,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000002818,9.5,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,9.5,NA
2000000228,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000002818,9.61,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,9.61,NA
2000000233,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,11040,10.6,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,10.6,NA
2000000238,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,25925,14.5,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,14.5,NA
2000000248,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000010487,13.3,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,13.3,NA
2000000253,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000011255,11.6,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,11.6,NA
2000000263,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000000651,34.9,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,34.9,NA
2000000268,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,21994,28.3,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,28.3,NA
2000000273,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000003266,24.4,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,24.4,NA
2000000278,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000009603,21,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,21,NA
2000000298,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,380,10.6,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,10.6,NA
2000000303,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,28944,8.37,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,8.37,NA
2000000308,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49373,19.7,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,19.7,NA
2000000313,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49373,15.3,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,15.3,NA
2000000318,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,380,12.6,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,12.6,NA
2000000323,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000010487,9.01,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,9.01,NA
2000000328,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,28944,9.79,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,9.79,NA
2000000333,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000010487,20.4,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,20.4,NA
2000000338,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49373,15.7,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,15.7,NA
2000000343,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,28944,9.54,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,9.54,NA
2000000353,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,7080,26.9,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,26.9,NA
2000000358,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,15822,19.3,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,19.3,NA
2000000363,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,15822,16.3,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,16.3,NA
2000000368,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49373,12,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,12,NA
2000000373,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49373,13.6,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,13.6,NA
2000000388,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49953,12.1,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,12.1,NA
2000000393,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000011409,16.2,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,16.2,NA
2000000398,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,28944,21.8,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,21.8,NA
2000000403,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000009603,17.7,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,17.7,NA
2000000408,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49993,30.4,NA,NA,NA,"SLA",1,-79.542955,8.994504,NA,NA,30.4,NA
2000000413,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000010453,13.6,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,13.6,NA
2000000453,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000015453,13.6,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,13.6,NA
2000000458,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000011418,15.4,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,15.4,NA
2000000463,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000015453,14,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,14,NA
2000000468,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,11040,12.5,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,12.5,NA
2000000473,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000011418,14.5,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,14.5,NA
2000000478,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000005776,11.2,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,11.2,NA
2000000483,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,11040,10.8,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,10.8,NA
2000000488,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000005776,11.7,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,11.7,NA
2000000493,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,11040,12.4,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,12.4,NA
2000000498,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,11040,13.5,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,13.5,NA
2000000503,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000015453,14.7,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,14.7,NA
2000000508,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000011418,13.9,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,13.9,NA
2000000528,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000006944,18.8,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,18.8,NA
2000000533,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49980,6.96,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,6.96,NA
2000000538,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49980,6.44,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,6.44,NA
2000000543,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000014356,9.27,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,9.27,NA
2000000548,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,30553,9.83,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,9.83,NA
2000000553,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000000744,8.54,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,8.54,NA
2000000558,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000000744,8.68,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,8.68,NA
2000000563,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,39945,7.08,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,7.08,NA
2000000568,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000014356,19,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,19,NA
2000000573,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,30553,7.54,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,7.54,NA
2000000578,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000014356,9.52,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,9.52,NA
2000000583,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000014401,18.1,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,18.1,NA
2000000588,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000014401,15.1,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,15.1,NA
2000000593,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49980,7.9,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,7.9,NA
2000000598,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,39945,8.29,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,8.29,NA
2000000603,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,50786,9.83,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,9.83,NA
2000000608,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000014669,10.1,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,10.1,NA
2000000613,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,2148,9.15,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,9.15,NA
2000000618,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,2148,7.15,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,7.15,NA
2000000637,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,46649,8.77,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,8.77,NA
2000000642,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000002532,16.8,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,16.8,NA
2000000647,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000015014,13.1,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,13.1,NA
2000000652,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000002532,10.2,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,10.2,NA
2000000657,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000015014,11.9,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,11.9,NA
2000000662,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000015014,6.45,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,6.45,NA
2000000667,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,1000015191,7.84,NA,NA,NA,"SLA",1,-79.975527,9.280225,NA,NA,7.84,NA
1000000043,1000000069,1000025739,2000000012,"no treatment",NA,NA,NA,1000001544,1.745185,NA,NA,NA,"wood_Kexp",NA,-47.88333333,-15.93333333,FALSE,NA,1.745185,NA
1000000044,1000000069,1000025739,2000000012,"no treatment",NA,NA,NA,10238,4.285556,NA,NA,NA,"wood_Kexp",NA,-47.88333333,-15.93333333,FALSE,NA,4.285556,NA
1000000045,1000000069,1000025739,2000000012,"no treatment",NA,NA,NA,1000012111,1.21491,NA,NA,NA,"wood_Kexp",NA,-47.88333333,-15.93333333,FALSE,NA,1.21491,NA
1000000046,1000000027,1000005005,2000000012,"no treatment",NA,NA,NA,380,2.006126,NA,NA,NA,"wood_Kexp",NA,-79.8461,9.1543,FALSE,NA,2.006126,NA
1000000047,1000000027,1000005005,2000000012,"no treatment",NA,NA,NA,1000003442,2.297882,NA,NA,NA,"wood_Kexp",NA,-79.8461,9.1543,FALSE,NA,2.297882,NA
1000000048,1000000027,1000005005,2000000012,"no treatment",NA,NA,NA,1000003460,2.766875,NA,NA,NA,"wood_Kexp",NA,-79.8461,9.1543,FALSE,NA,2.766875,NA
1000000049,1000000027,1000000013,2000000012,"no treatment",NA,NA,NA,1000003422,1.351111,NA,NA,NA,"wood_Kexp",NA,-84.0211,10.4233,FALSE,NA,1.351111,NA
1000000050,1000000027,1000000013,2000000012,"no treatment",NA,NA,NA,1000003446,1.72777,NA,NA,NA,"wood_Kexp",NA,-84.0211,10.4233,FALSE,NA,1.72777,NA
1000000051,1000000027,1000025740,2000000012,"no treatment",NA,NA,NA,380,2.261157,NA,NA,NA,"wood_Kexp",NA,-85.35,10.35,FALSE,NA,2.261157,NA
1000000052,1000000027,1000025740,2000000012,"no treatment",NA,NA,NA,1000003459,2.08,NA,NA,NA,"wood_Kexp",NA,-85.35,10.35,FALSE,NA,2.08,NA
1000000053,1000000061,1000005005,2000000012,"no treatment",NA,NA,NA,25655,3.8,NA,NA,NA,"wood_Kexp",NA,-79.8461,9.1543,FALSE,NA,3.8,NA
1000000054,1000000061,1000005005,2000000012,"no treatment",NA,NA,NA,50836,3.8,NA,NA,NA,"wood_Kexp",NA,-79.8461,9.1543,FALSE,NA,3.8,NA
1000000055,1000000062,1000025744,2000000012,"no treatment",NA,NA,NA,13503,0.963607,NA,NA,NA,"wood_Kexp",NA,-67.05,10.25,FALSE,NA,0.963607,NA
1000000056,1000000062,1000025744,2000000012,"no treatment",NA,NA,NA,25660,0.575229,NA,NA,NA,"wood_Kexp",NA,-67.05,10.25,FALSE,NA,0.575229,NA
1000000057,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,49937,1.743921,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.743921,NA
1000000058,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,49953,2.762419,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,2.762419,NA
1000000059,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,30553,1.889724,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.889724,NA
1000000060,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,15822,1.904403,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.904403,NA
1000000061,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000003773,1.239913,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.239913,NA
1000000062,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000004822,2.227381,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,2.227381,NA
1000000063,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000005068,1.725333,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.725333,NA
1000000064,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,31837,1.80021,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.80021,NA
1000000065,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000005920,3.232413,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,3.232413,NA
1000000066,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,704,3.17162,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,3.17162,NA
1000000067,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,50567,3.229282,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,3.229282,NA
1000000068,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,50624,1.840225,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.840225,NA
1000000069,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,50648,2.275931,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,2.275931,NA
1000000070,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,24509,1.832248,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.832248,NA
1000000071,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000011418,1.720641,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.720641,NA
1000000072,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000011665,1.704004,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.704004,NA
1000000073,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000013190,1.729836,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.729836,NA
1000000074,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,50962,1.642343,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.642343,NA
1000000075,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,50999,3.307024,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,3.307024,NA
1000000076,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000014356,2.920487,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,2.920487,NA
1000000077,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000014401,1.753037,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.753037,NA
1000000078,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,25996,2.210093,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,2.210093,NA
1000000079,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000015206,2.194625,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,2.194625,NA
1000000080,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000015453,1.601615,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,1.601615,NA
1000000081,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,51088,2.204326,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,2.204326,NA
1000000082,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,51093,2.826093,NA,NA,NA,"wood_Kexp",NA,-79.542955,8.994504,FALSE,NA,2.826093,NA
1000000083,1000000068,1000005005,2000000012,"no treatment",NA,NA,NA,30111,2.388571,NA,NA,NA,"wood_Kexp",NA,-79.8461,9.1543,FALSE,NA,2.388571,NA
1000000001,1000000069,1000025739,2000000012,"no treatment",NA,NA,NA,1000001544,0.046374,NA,NA,NA,"wood_Kmax",NA,-47.88333333,-15.93333333,FALSE,NA,0.046374,NA
1000000002,1000000069,1000025739,2000000012,"no treatment",NA,NA,NA,1000001544,0.046374,NA,NA,NA,"wood_Kmax",NA,-47.88333333,-15.93333333,FALSE,NA,0.046374,NA
1000000003,1000000069,1000025739,2000000012,"no treatment",NA,NA,NA,10238,0.034314,NA,NA,NA,"wood_Kmax",NA,-47.88333333,-15.93333333,FALSE,NA,0.034314,NA
1000000004,1000000069,1000025739,2000000012,"no treatment",NA,NA,NA,1000012111,0.012353,NA,NA,NA,"wood_Kmax",NA,-47.88333333,-15.93333333,FALSE,NA,0.012353,NA
1000000005,1000000027,1000005005,2000000012,"no treatment",NA,NA,NA,380,0.107805,NA,NA,NA,"wood_Kmax",NA,-79.8461,9.1543,FALSE,NA,0.107805,NA
1000000006,1000000027,1000005005,2000000012,"no treatment",NA,NA,NA,1000003442,0.036906,NA,NA,NA,"wood_Kmax",NA,-79.8461,9.1543,FALSE,NA,0.036906,NA
1000000007,1000000027,1000005005,2000000012,"no treatment",NA,NA,NA,1000003460,0.114039,NA,NA,NA,"wood_Kmax",NA,-79.8461,9.1543,FALSE,NA,0.114039,NA
1000000008,1000000027,1000000013,2000000012,"no treatment",NA,NA,NA,1000003422,0.07654,NA,NA,NA,"wood_Kmax",NA,-84.0211,10.4233,FALSE,NA,0.07654,NA
1000000009,1000000027,1000000013,2000000012,"no treatment",NA,NA,NA,1000003446,0.032584,NA,NA,NA,"wood_Kmax",NA,-84.0211,10.4233,FALSE,NA,0.032584,NA
1000000010,1000000027,1000025740,2000000012,"no treatment",NA,NA,NA,380,0.093755,NA,NA,NA,"wood_Kmax",NA,-85.35,10.35,FALSE,NA,0.093755,NA
1000000011,1000000027,1000025740,2000000012,"no treatment",NA,NA,NA,1000003459,0.036426,NA,NA,NA,"wood_Kmax",NA,-85.35,10.35,FALSE,NA,0.036426,NA
1000000012,1000000061,1000005005,2000000012,"no treatment",NA,NA,NA,25655,0.020589,NA,NA,NA,"wood_Kmax",NA,-79.8461,9.1543,FALSE,NA,0.020589,NA
1000000013,1000000061,1000005005,2000000012,"no treatment",NA,NA,NA,50836,0.015687,NA,NA,NA,"wood_Kmax",NA,-79.8461,9.1543,FALSE,NA,0.015687,NA
1000000014,1000000062,1000025744,2000000012,"no treatment",NA,NA,NA,13503,0.001373,NA,NA,NA,"wood_Kmax",NA,-67.05,10.25,FALSE,NA,0.001373,NA
1000000015,1000000062,1000025744,2000000012,"no treatment",NA,NA,NA,25660,0.005294,NA,NA,NA,"wood_Kmax",NA,-67.05,10.25,FALSE,NA,0.005294,NA
1000000016,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,49937,0.039634,NA,NA,NA,"wood_Kmax",NA,-79.542955,8.994504,FALSE,NA,0.039634,NA
1000000017,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,49953,0.07197,NA,NA,NA,"wood_Kmax",NA,-79.542955,8.994504,FALSE,NA,0.07197,NA
1000000018,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,30553,0.08935,NA,NA,NA,"wood_Kmax",NA,-79.542955,8.994504,FALSE,NA,0.08935,NA
1000000019,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,15822,0.09511,NA,NA,NA,"wood_Kmax",NA,-79.542955,8.994504,FALSE,NA,0.09511,NA
1000000020,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000003773,0.078517,NA,NA,NA,"wood_Kmax",NA,-79.542955,8.994504,FALSE,NA,0.078517,NA
1000000021,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000004822,0.065045,NA,NA,NA,"wood_Kmax",NA,-79.542955,8.994504,FALSE,NA,0.065045,NA
1000000022,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000005068,0.056903,NA,NA,NA,"wood_Kmax",NA,-79.542955,8.994504,FALSE,NA,0.056903,NA
1000000023,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,31837,0.012468,NA,NA,NA,"wood_Kmax",NA,-79.542955,8.994504,FALSE,NA,0.012468,NA
1000000024,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,1000005920,0.010723,NA,NA,NA,"wood_Kmax",NA,-79.542955,8.994504,FALSE,NA,0.010723,NA
1000000025,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,704,0.018136,NA,NA,NA,"wood_Kmax",NA,-79.542955,8.994504,FALSE,NA,0.018136,NA
1000000026,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,50567,0.078847,NA,NA,NA,"wood_Kmax",NA,-79.542955,8.994504,FALSE,NA,0.078847,NA
1000000027,1000000067,2000000002,2000000012,"no treatment",NA,NA,NA,50624,0.021452,NA,NA,NA,"wood_Kmax",NA,-79.542955,8.994504,FALSE,NA,0.021452,NA
